subsystem,versions,an_type,cm_type,proportion
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,argument,argument,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,argument,body,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,body,refactored,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,body,argument,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,body,body,0.03125
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,body,deleted,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,deleted,body,0.0
packages_apps_Camera2,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,identical,refactored,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,identical,argument,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,identical,body,0.71875
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,identical,deleted,0.25
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,refactored,refactored,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,refactored,argument,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,refactored,body,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,refactored,deleted,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,argument,refactored,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,argument,argument,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,argument,body,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,argument,deleted,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,body,refactored,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,body,argument,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,body,body,0.03125
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,body,deleted,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,deleted,refactored,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,deleted,argument,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,deleted,body,0.0
packages_apps_Camera2,A7.0.0_A7.1.0_CM14.0,deleted,deleted,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,identical,refactored,0.01
packages_apps_Camera,A4.2_A4.3_CM10.1,identical,argument,0.02
packages_apps_Camera,A4.2_A4.3_CM10.1,identical,body,0.62
packages_apps_Camera,A4.2_A4.3_CM10.1,identical,deleted,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,refactored,refactored,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,refactored,argument,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,refactored,body,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,refactored,deleted,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,argument,refactored,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,argument,argument,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,argument,body,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,argument,deleted,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,body,refactored,0.01
packages_apps_Camera,A4.2_A4.3_CM10.1,body,argument,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,body,body,0.28
packages_apps_Camera,A4.2_A4.3_CM10.1,body,deleted,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,deleted,refactored,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,deleted,argument,0.0
packages_apps_Camera,A4.2_A4.3_CM10.1,deleted,body,0.06
packages_apps_Camera,A4.2_A4.3_CM10.1,deleted,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,identical,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,identical,argument,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,identical,body,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,identical,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,refactored,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,refactored,argument,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,refactored,body,0.25
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,refactored,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,argument,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,argument,argument,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,argument,body,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,argument,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,body,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,body,argument,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,body,body,0.75
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,body,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,deleted,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,deleted,argument,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,deleted,body,0.0
packages_apps_CellBroadcastReceiver,A4.2_A4.3_CM10.1,deleted,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,identical,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,identical,argument,0.09090909090909091
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,identical,body,0.36363636363636365
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,identical,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,refactored,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,refactored,argument,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,refactored,body,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,refactored,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,argument,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,argument,argument,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,argument,body,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,argument,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,body,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,body,argument,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,body,body,0.18181818181818182
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,body,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,deleted,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,deleted,argument,0.09090909090909091
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,deleted,body,0.2727272727272727
packages_apps_CellBroadcastReceiver,A4.3_A4.4_CM10.2,deleted,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,identical,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,identical,argument,0.15789473684210525
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,identical,body,0.5789473684210527
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,identical,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,refactored,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,refactored,argument,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,refactored,body,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,refactored,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,argument,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,argument,argument,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,argument,body,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,argument,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,body,refactored,0.05263157894736842
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,body,argument,0.05263157894736842
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,body,body,0.10526315789473684
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,body,deleted,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,deleted,refactored,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,deleted,argument,0.0
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,deleted,body,0.05263157894736842
packages_apps_CellBroadcastReceiver,A4.4_A5.0.0_CM11.0,deleted,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,identical,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,identical,argument,0.1875
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,identical,body,0.5625
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,identical,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,refactored,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,refactored,argument,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,refactored,body,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,refactored,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,argument,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,argument,argument,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,argument,body,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,argument,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,body,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,body,argument,0.0625
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,body,body,0.1875
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,body,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,deleted,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,deleted,argument,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,deleted,body,0.0
packages_apps_CellBroadcastReceiver,A5.0.0_A5.1.0_CM12.0,deleted,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,identical,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,identical,argument,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,identical,body,0.2222222222222222
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,identical,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,refactored,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,refactored,argument,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,refactored,body,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,refactored,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,argument,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,argument,argument,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,argument,body,0.2222222222222222
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,argument,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,body,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,body,argument,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,body,body,0.4444444444444444
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,body,deleted,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,deleted,refactored,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,deleted,argument,0.0
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,deleted,body,0.1111111111111111
packages_apps_CellBroadcastReceiver,A5.1.0_A6.0.0_CM12.1,deleted,deleted,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,identical,refactored,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,identical,argument,0.07692307692307693
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,identical,body,0.2692307692307692
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,identical,deleted,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,refactored,refactored,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,refactored,argument,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,refactored,body,0.038461538461538464
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,argument,argument,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,argument,body,0.07692307692307693
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,body,refactored,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,body,argument,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,body,body,0.5
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,body,deleted,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,deleted,body,0.038461538461538464
packages_apps_CellBroadcastReceiver,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,identical,refactored,0.03125
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,identical,argument,0.03125
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,identical,body,0.6875
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,identical,deleted,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,refactored,refactored,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,refactored,argument,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,refactored,body,0.03125
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,refactored,deleted,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,argument,refactored,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,argument,argument,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,argument,body,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,argument,deleted,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,body,refactored,0.03125
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,body,argument,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,body,body,0.15625
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,body,deleted,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,deleted,refactored,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,deleted,argument,0.0
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,deleted,body,0.03125
packages_apps_CellBroadcastReceiver,A7.0.0_A7.1.0_CM14.0,deleted,deleted,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,identical,refactored,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,identical,argument,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,identical,body,0.12121212121212122
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,identical,deleted,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,refactored,refactored,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,refactored,argument,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,refactored,body,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,refactored,deleted,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,argument,refactored,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,argument,argument,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,argument,body,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,argument,deleted,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,body,refactored,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,body,argument,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,body,body,0.030303030303030304
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,body,deleted,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,deleted,refactored,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,deleted,argument,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,deleted,body,0.0
packages_apps_CertInstaller,A4.4_A5.0.0_CM11.0,deleted,deleted,0.8484848484848485
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,identical,refactored,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,identical,argument,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,identical,body,1.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,identical,deleted,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,refactored,refactored,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,refactored,argument,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,refactored,body,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,refactored,deleted,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,argument,refactored,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,argument,argument,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,argument,body,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,argument,deleted,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,body,refactored,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,body,argument,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,body,body,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,body,deleted,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,deleted,refactored,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,deleted,argument,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,deleted,body,0.0
packages_apps_CertInstaller,A5.1.0_A6.0.0_CM12.1,deleted,deleted,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,identical,refactored,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,identical,argument,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,identical,body,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,identical,deleted,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,refactored,refactored,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,refactored,argument,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,refactored,body,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,refactored,deleted,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,argument,refactored,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,argument,argument,0.3333333333333333
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,argument,body,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,argument,deleted,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,body,refactored,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,body,argument,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,body,body,0.6666666666666666
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,body,deleted,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,deleted,refactored,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,deleted,argument,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,deleted,body,0.0
packages_apps_CertInstaller,A6.0.0_A7.0.0_CM13.0,deleted,deleted,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,identical,refactored,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,identical,argument,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,identical,body,0.4375
packages_apps_Contacts,A4.3_A4.4_CM10.2,identical,deleted,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,refactored,refactored,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,refactored,argument,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,refactored,body,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,refactored,deleted,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,argument,refactored,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,argument,argument,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,argument,body,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,argument,deleted,0.0625
packages_apps_Contacts,A4.3_A4.4_CM10.2,body,refactored,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,body,argument,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,body,body,0.3125
packages_apps_Contacts,A4.3_A4.4_CM10.2,body,deleted,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,deleted,refactored,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,deleted,argument,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,deleted,body,0.0
packages_apps_Contacts,A4.3_A4.4_CM10.2,deleted,deleted,0.1875
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,identical,refactored,0.0021645021645021645
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,identical,argument,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,identical,body,0.06926406926406926
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,identical,deleted,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,refactored,refactored,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,refactored,argument,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,refactored,body,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,refactored,deleted,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,argument,refactored,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,argument,argument,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,argument,body,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,argument,deleted,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,body,refactored,0.0021645021645021645
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,body,argument,0.0021645021645021645
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,body,body,0.045454545454545456
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,body,deleted,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,deleted,refactored,0.0
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,deleted,argument,0.0021645021645021645
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,deleted,body,0.08008658008658008
packages_apps_Contacts,A4.4_A5.0.0_CM11.0,deleted,deleted,0.7965367965367965
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,identical,refactored,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,identical,argument,0.038461538461538464
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,identical,body,0.7051282051282052
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,identical,deleted,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,refactored,refactored,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,refactored,argument,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,refactored,body,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,refactored,deleted,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,argument,refactored,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,argument,argument,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,argument,body,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,argument,deleted,0.0
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,body,refactored,0.01282051282051282
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,body,argument,0.11538461538461539
packages_apps_Contacts,A5.0.0_A5.1.0_CM12.0,body,body,0.10256410256410256
